turnover_id,Client_ID,Partner_ID,Currency_ID,Game_ID,Provider_ID,Product_ID,Is_RakeTransaction,Is_Calculated,Is_Rollbacked,Is_Bonus,Bet_Amount,Win_Amount,BonusBet_Amount,BonusWin_Amount,RakeBet_Amount,RakeWin_Amount,BetAmountIn_EUR,WinAmountIn_EUR,BonusBetAmountIn_EUR,BonusWinAmountIn_EUR,RakeBetAmountIn_EUR,RakeWinAmountIn_EUR
1488,408,2,Currency E,559,335,443,FALSE,TRUE,FALSE,FALSE,35750,36395,0,0,0,0,247.8841008,252.3564153,0,0,0,0
1489,375,2,Currency D,289,332,441,FALSE,TRUE,FALSE,FALSE,35612.5,38231.875,0,0,0,0,955.5350133,1025.816643,0,0,0,0
1490,375,2,Currency D,289,332,441,FALSE,TRUE,FALSE,FALSE,20325,25447.5,0,0,0,0,545.3492213,682.7933238,0,0,0,0
1491,375,2,Currency D,289,332,441,FALSE,TRUE,FALSE,FALSE,5250,4500,0,0,0,0,140.8651125,120.741525,0,0,0,0
1492,375,2,Currency D,399,332,441,FALSE,TRUE,FALSE,FALSE,35862.5,35356.875,0,0,0,0,962.2428758,948.6762238,0,0,0,0
1493,375,2,Currency D,399,332,441,FALSE,TRUE,FALSE,FALSE,8087.5,12095,0,0,0,0,216.9993519,324.5263878,0,0,0,0
1494,375,2,Currency D,399,332,441,FALSE,TRUE,FALSE,FALSE,8600,3750,0,0,0,0,230.75047,100.6179375,0,0,0,0
1495,375,2,Currency D,399,332,441,FALSE,TRUE,FALSE,FALSE,2650,4502.5,0,0,0,0,71.1033425,120.8086036,0,0,0,0
1496,375,2,Currency D,399,332,441,FALSE,TRUE,FALSE,FALSE,41512.5,45734.375,0,0,0,0,1113.840568,1227.119596,0,0,0,0
1497,270,2,Currency E,560,381,443,FALSE,TRUE,FALSE,FALSE,335315.375,252565.75,0,0,0,0,2325.016789,1751.245701,0,0,0,0
1498,423,2,Currency E,561,332,441,FALSE,TRUE,FALSE,TRUE,23750,0,23750,25556.25,0,0,164.6782488,0,164.6782488,177.202463,0,0
1499,375,2,Currency D,561,332,441,FALSE,TRUE,FALSE,FALSE,18012.5,25533.75,0,0,0,0,483.3014933,685.1075365,0,0,0,0
1500,375,2,Currency D,561,332,441,FALSE,TRUE,FALSE,FALSE,2887.5,3924.375,0,0,0,0,77.47581188,105.2966716,0,0,0,0
1501,375,2,Currency D,561,332,441,FALSE,TRUE,FALSE,FALSE,25900,21436.25,0,0,0,0,694.934555,575.16567,0,0,0,0
1502,375,2,Currency D,561,332,441,FALSE,TRUE,FALSE,FALSE,9937.5,11188.125,0,0,0,0,266.6375345,300.1936165,0,0,0,0
1503,375,2,Currency D,561,332,441,FALSE,TRUE,FALSE,FALSE,39800,38051.25,0,0,0,0,1067.89171,1020.970212,0,0,0,0
1504,375,2,Currency D,561,332,441,FALSE,TRUE,FALSE,FALSE,30712.5,42885.625,0,0,0,0,824.0609083,1150.683503,0,0,0,0
1505,387,2,Currency E,562,335,443,FALSE,TRUE,FALSE,TRUE,16000,0,16000,8205,0,0,110.941136,0,110.941136,56.8920013,0,0
1506,333,2,Currency D,562,335,443,FALSE,TRUE,FALSE,TRUE,635,0,635,453.5,0,0,17.03797075,0,17.03797075,12.16806258,0,0
1507,135,2,Currency E,562,335,443,FALSE,TRUE,FALSE,TRUE,32000,0,32000,19070,0,0,221.882272,0,221.882272,132.2279665,0,0
1508,336,2,Currency E,431,335,443,FALSE,TRUE,FALSE,TRUE,5050,0,5050,1582.5,0,0,35.01579605,0,35.01579605,10.97277173,0,0
1509,387,2,Currency E,431,335,443,FALSE,TRUE,FALSE,TRUE,10000,0,10000,4215,0,0,69.33821,0,69.33821,29.22605553,0,0
1510,123,2,Currency E,431,335,443,FALSE,TRUE,FALSE,TRUE,25000,0,25000,24172.5,0,0,173.345525,0,173.345525,167.6077881,0,0
1511,135,2,Currency E,431,335,443,FALSE,TRUE,FALSE,TRUE,35000,0,35000,16990,0,0,242.683735,0,242.683735,117.8056188,0,0
1512,396,2,Currency F,431,335,443,FALSE,TRUE,FALSE,TRUE,18000,0,18000,20600,0,0,1.123182,0,1.123182,1.2854194,0,0
1513,135,2,Currency E,431,335,443,FALSE,TRUE,FALSE,TRUE,30000,0,30000,23490,0,0,208.01463,0,208.01463,162.8754553,0,0
1514,333,2,Currency D,431,335,443,FALSE,TRUE,FALSE,TRUE,2067.5,0,2067.5,2167.25,0,0,55.47402288,0,55.47402288,58.15046,0,0
1515,333,2,Currency D,431,335,443,FALSE,TRUE,FALSE,TRUE,480,0,480,95.625,0,0,12.879096,0,12.879096,2.565757405,0,0
1516,387,2,Currency E,431,335,443,FALSE,TRUE,FALSE,TRUE,5000,0,5000,13415,0,0,34.669105,0,34.669105,93.01720873,0,0
1517,337,2,Currency E,431,335,443,FALSE,TRUE,FALSE,FALSE,200,0,0,0,0,0,1.3867642,0,0,0,0,0
1518,420,2,Currency F,431,335,443,FALSE,TRUE,FALSE,FALSE,19000,2800,0,0,0,0,1.185581,0.1747172,0,0,0,0
1519,420,2,Currency F,431,335,443,FALSE,TRUE,FALSE,FALSE,51000,27200,0,0,0,0,3.182349,1.6972528,0,0,0,0
1520,428,2,Currency F,431,335,443,FALSE,TRUE,FALSE,TRUE,32000,0,11750,11750,0,0,1.996768,0,0.73318825,0.73318825,0,0
1521,386,2,Currency F,431,335,443,FALSE,TRUE,FALSE,FALSE,10000,850,0,0,0,0,0.62399,0.05303915,0,0,0,0
1522,334,2,Currency F,431,335,443,FALSE,TRUE,FALSE,FALSE,10000,1975,0,0,0,0,0.62399,0.123238025,0,0,0,0
1523,424,2,Currency D,431,335,443,FALSE,TRUE,FALSE,TRUE,512.5,0,435.125,435.125,0,0,13.75111813,0,11.67503468,11.67503468,0,0
1524,396,2,Currency F,431,335,443,FALSE,TRUE,FALSE,FALSE,8000,3900,0,0,0,0,0.499192,0.2433561,0,0,0,0
1525,417,2,Currency F,431,335,443,FALSE,TRUE,FALSE,FALSE,3500,6150,0,0,0,0,0.2183965,0.38375385,0,0,0,0
1526,334,2,Currency F,431,335,443,FALSE,TRUE,FALSE,FALSE,45000,74675,0,0,0,0,2.807955,4.659645325,0,0,0,0
1527,334,2,Currency F,431,335,443,FALSE,TRUE,FALSE,FALSE,20000,9850,0,0,0,0,1.24798,0.61463015,0,0,0,0
1528,409,2,Currency F,431,335,443,FALSE,TRUE,FALSE,FALSE,29500,34750,0,0,0,0,1.8407705,2.16836525,0,0,0,0
1529,334,2,Currency F,431,335,443,FALSE,TRUE,FALSE,FALSE,25000,12050,0,0,0,0,1.559975,0.75190795,0,0,0,0
1530,417,2,Currency F,431,335,443,FALSE,TRUE,FALSE,FALSE,318000,281925,0,0,0,0,19.842882,17.59183808,0,0,0,0
1531,424,2,Currency D,431,335,443,FALSE,TRUE,FALSE,TRUE,562.5,0,284.25,284.25,0,0,15.09269063,0,7.626839663,7.626839665,0,0
1532,440,2,Currency D,431,335,443,FALSE,TRUE,FALSE,FALSE,662.5,246.75,0,0,0,0,17.77583563,6.620660288,0,0,0,0
1533,409,2,Currency F,431,335,443,FALSE,TRUE,FALSE,FALSE,446500,343675,0,0,0,0,27.8611535,21.44497633,0,0,0,0
1534,299,2,Currency A,431,335,443,FALSE,TRUE,FALSE,FALSE,1500,172.5,0,0,0,0,17.1610665,1.973522648,0,0,0,0
1535,441,2,Currency F,431,335,443,FALSE,TRUE,FALSE,FALSE,268500,214850,0,0,0,0,16.7541315,13.40642515,0,0,0,0
1536,404,2,Currency E,431,335,443,FALSE,TRUE,FALSE,FALSE,50000,8575,0,0,0,0,346.69105,59.45751508,0,0,0,0
1537,299,2,Currency A,431,335,443,FALSE,TRUE,FALSE,FALSE,6000,2344.5,0,0,0,0,68.644266,26.82274695,0,0,0,0
1538,409,2,Currency F,431,335,443,FALSE,TRUE,FALSE,FALSE,518000,620775,0,0,0,0,32.322682,38.73573923,0,0,0,0
1539,268,2,Currency F,431,335,443,FALSE,TRUE,FALSE,FALSE,632500,354425,0,0,0,0,39.4673675,22.11576558,0,0,0,0
1540,408,2,Currency E,431,335,443,FALSE,TRUE,FALSE,FALSE,20750,4197.5,0,0,0,0,143.8767858,29.10471365,0,0,0,0
1541,409,2,Currency F,431,335,443,FALSE,TRUE,FALSE,FALSE,404000,388675,0,0,0,0,25.209196,24.25293133,0,0,0,0
1542,337,2,Currency E,431,335,443,FALSE,TRUE,FALSE,FALSE,22200,11980,0,0,0,0,153.9308262,83.06717558,0,0,0,0
1543,389,2,Currency F,431,335,443,FALSE,TRUE,FALSE,FALSE,196500,114225,0,0,0,0,12.2614035,7.127525775,0,0,0,0
1544,442,2,Currency D,563,335,443,FALSE,TRUE,FALSE,FALSE,45,20,0,0,0,0,1.20741525,0.536629,0,0,0,0
1545,443,2,Currency F,563,335,443,FALSE,TRUE,FALSE,FALSE,625,0,0,0,0,0,0.038999375,0,0,0,0,0
1546,357,2,Currency A,361,337,441,FALSE,TRUE,FALSE,FALSE,100,300,0,0,0,0,1.1440711,3.4322133,0,0,0,0
1547,444,2,Currency A,361,337,441,FALSE,TRUE,FALSE,FALSE,300,0,0,0,0,0,3.4322133,0,0,0,0,0
1548,445,2,Currency A,361,337,441,FALSE,TRUE,FALSE,FALSE,3500,4500,0,0,0,0,40.0424885,51.4831995,0,0,0,0
1549,446,2,Currency A,361,337,441,FALSE,TRUE,FALSE,FALSE,4050,4800,0,0,0,0,46.33487955,54.9154128,0,0,0,0
1550,447,2,Currency A,361,337,441,FALSE,TRUE,FALSE,FALSE,1400,2650,0,0,0,0,16.0169954,30.31788415,0,0,0,0
1551,447,2,Currency A,361,337,441,FALSE,TRUE,FALSE,FALSE,1150,0,0,0,0,0,13.15681765,0,0,0,0,0
1552,448,2,Currency A,361,337,441,FALSE,TRUE,FALSE,FALSE,18000,20500,0,0,0,0,205.932798,234.5345755,0,0,0,0
1553,449,15,Currency H,361,337,441,FALSE,TRUE,FALSE,FALSE,1865000,750000,0,0,0,0,155.16427,62.3985,0,0,0,0
1554,449,15,Currency H,361,337,441,FALSE,TRUE,FALSE,FALSE,1346250,1097500,0,0,0,0,112.0053075,91.309805,0,0,0,0
1555,379,2,Currency F,564,345,443,FALSE,TRUE,FALSE,FALSE,115000,150000,0,0,0,0,7.175885,9.35985,0,0,0,0
1556,299,2,Currency A,564,345,443,FALSE,TRUE,FALSE,FALSE,3150,2040,0,0,0,0,36.03823965,23.33905044,0,0,0,0
1557,296,2,Currency E,564,345,443,FALSE,TRUE,FALSE,FALSE,15000,27075,0,0,0,0,104.007315,187.7332036,0,0,0,0
1558,355,15,Currency H,565,347,443,FALSE,TRUE,FALSE,FALSE,325000,140781.25,0,0,0,0,27.03935,11.71271844,0,0,0,0
1559,330,2,Currency E,566,345,443,FALSE,TRUE,FALSE,TRUE,1625,0,1625,275,0,0,11.26745913,0,11.26745913,1.906800775,0,0
1560,262,2,Currency E,293,337,441,FALSE,TRUE,FALSE,TRUE,2500,0,2500,2500,0,0,17.3345525,0,17.3345525,17.3345525,0,0
1561,262,2,Currency E,293,337,441,FALSE,TRUE,FALSE,TRUE,12500,0,12500,14750,0,0,86.6727625,0,86.6727625,102.2738598,0,0
1562,262,2,Currency E,293,337,441,FALSE,TRUE,FALSE,TRUE,3750,0,3750,7312.5,0,0,26.00182875,0,26.00182875,50.70356608,0,0
1563,263,2,Currency E,293,337,441,FALSE,TRUE,FALSE,FALSE,12500,0,0,0,0,0,86.6727625,0,0,0,0,0
1564,127,2,Currency E,293,337,441,FALSE,TRUE,FALSE,FALSE,4750,6250,0,0,0,0,32.93564975,43.33638125,0,0,0,0
1565,127,2,Currency E,293,337,441,FALSE,TRUE,FALSE,FALSE,1750,0,0,0,0,0,12.13418675,0,0,0,0,0
1566,450,2,Currency F,243,335,443,FALSE,TRUE,FALSE,FALSE,51875,16312.5,0,0,0,0,3.236948125,1.017883688,0,0,0,0
1567,450,2,Currency F,243,335,443,FALSE,TRUE,FALSE,FALSE,45000,5875,0,0,0,0,2.807955,0.366594125,0,0,0,0
1568,125,2,Currency E,243,335,443,FALSE,TRUE,FALSE,FALSE,4100,2040,0,0,0,0,28.4286661,14.14499484,0,0,0,0
1569,350,2,Currency E,567,339,443,FALSE,TRUE,FALSE,TRUE,11500,0,11500,3750,0,0,79.7389415,0,79.7389415,26.00182875,0,0
1570,262,2,Currency E,294,337,441,FALSE,TRUE,FALSE,TRUE,3750,0,3750,0,0,0,26.00182875,0,26.00182875,,0,0
1571,262,2,Currency E,294,337,441,FALSE,TRUE,FALSE,TRUE,3750,0,3750,5625,0,0,26.00182875,0,26.00182875,39.00274313,0,0
1572,262,2,Currency E,294,337,441,FALSE,TRUE,FALSE,TRUE,12500,0,12500,7500,0,0,86.6727625,0,86.6727625,52.0036575,0,0
1573,127,2,Currency E,294,337,441,FALSE,TRUE,FALSE,FALSE,1250,1500,0,0,0,0,8.66727625,10.4007315,0,0,0,0
1574,451,2,Currency A,294,337,441,FALSE,TRUE,FALSE,FALSE,3500,0,0,0,0,0,40.0424885,0,0,0,0,0
1575,127,2,Currency E,294,337,441,FALSE,TRUE,FALSE,FALSE,1500,3000,0,0,0,0,10.4007315,20.801463,0,0,0,0
1576,447,2,Currency A,295,337,441,FALSE,TRUE,FALSE,FALSE,200,0,0,0,0,0,2.2881422,0,0,0,0,0
1577,446,2,Currency A,295,337,441,FALSE,TRUE,FALSE,FALSE,15600,11500,0,0,0,0,178.4750916,131.5681765,0,0,0,0
1578,432,2,Currency E,295,337,441,FALSE,TRUE,FALSE,FALSE,975,575,0,0,0,0,6.760475475,3.986947075,0,0,0,0
1579,413,2,Currency A,568,378,443,FALSE,TRUE,FALSE,FALSE,875,0,0,0,0,0,10.01062213,0,0,0,0,0
1580,452,2,Currency A,296,337,441,FALSE,TRUE,FALSE,FALSE,200,400,0,0,0,0,2.2881422,4.5762844,0,0,0,0
1581,452,2,Currency A,296,337,441,FALSE,TRUE,FALSE,FALSE,300,600,0,0,0,0,3.4322133,6.8644266,0,0,0,0
1582,453,2,Currency A,296,337,441,FALSE,TRUE,FALSE,FALSE,350,800,0,0,0,0,4.00424885,9.1525688,0,0,0,0
1583,453,2,Currency A,296,337,441,FALSE,TRUE,FALSE,FALSE,3200,3650,0,0,0,0,36.6102752,41.75859515,0,0,0,0
1584,453,2,Currency A,296,337,441,FALSE,TRUE,FALSE,FALSE,6400,14950,0,0,0,0,73.2205504,171.0386295,0,0,0,0
1585,454,2,Currency A,296,337,441,FALSE,TRUE,FALSE,FALSE,1650,900,0,0,0,0,18.87717315,10.2966399,0,0,0,0
1586,453,2,Currency A,296,337,441,FALSE,TRUE,FALSE,FALSE,9700,10450,0,0,0,0,110.9748967,119.55543,0,0,0,0
1587,453,2,Currency A,296,337,441,FALSE,TRUE,FALSE,FALSE,3552.5,750,0,0,0,0,40.64312583,8.58053325,0,0,0,0
1588,359,2,Currency A,296,337,441,FALSE,TRUE,FALSE,FALSE,650,400,0,0,0,0,7.43646215,4.5762844,0,0,0,0
1589,455,2,Currency A,296,337,441,FALSE,TRUE,FALSE,FALSE,1200,1100,0,0,0,0,13.7288532,12.5847821,0,0,0,0
1590,453,2,Currency A,296,337,441,FALSE,TRUE,FALSE,FALSE,6807.5,6915,0,0,0,0,77.88264013,79.11251658,0,0,0,0
1591,452,2,Currency A,296,337,441,FALSE,TRUE,FALSE,FALSE,1300,1800,0,0,0,0,14.8729243,20.5932798,0,0,0,0
1592,456,2,Currency A,296,337,441,FALSE,TRUE,FALSE,FALSE,2400,1550,0,0,0,0,27.4577064,17.73310205,0,0,0,0
1593,453,2,Currency A,296,337,441,FALSE,TRUE,FALSE,FALSE,32300,26750,0,0,0,0,369.5349653,306.0390193,0,0,0,0
1594,452,2,Currency A,296,337,441,FALSE,TRUE,FALSE,FALSE,16300,18700,0,0,0,0,186.4835893,213.9412957,0,0,0,0
1595,452,2,Currency A,296,337,441,FALSE,TRUE,FALSE,FALSE,2500,0,0,0,0,0,28.6017775,0,0,0,0,0
1596,452,2,Currency A,296,337,441,FALSE,TRUE,FALSE,FALSE,17175,3750,0,0,0,0,196.4942114,42.90266625,0,0,0,0
1597,453,2,Currency A,296,337,441,FALSE,TRUE,FALSE,FALSE,11875,16200,0,0,0,0,135.8584431,185.3395182,0,0,0,0
1598,453,2,Currency A,296,337,441,FALSE,TRUE,FALSE,FALSE,4800,6450,0,0,0,0,54.9154128,73.79258595,0,0,0,0
1599,453,2,Currency A,296,337,441,FALSE,TRUE,FALSE,FALSE,2250,4700,0,0,0,0,25.74159975,53.7713417,0,0,0,0
1600,453,2,Currency A,296,337,441,FALSE,TRUE,FALSE,FALSE,1250,2900,0,0,0,0,14.30088875,33.1780619,0,0,0,0
1601,452,2,Currency A,296,337,441,FALSE,TRUE,FALSE,FALSE,1250,0,0,0,0,0,14.30088875,0,0,0,0,0
1602,453,2,Currency A,296,337,441,FALSE,TRUE,FALSE,FALSE,5550,8150,0,0,0,0,63.49594605,93.24179465,0,0,0,0
1603,453,2,Currency A,296,337,441,FALSE,TRUE,FALSE,FALSE,4567.5,7002.5,0,0,0,0,52.2554475,80.11357878,0,0,0,0
1604,452,2,Currency A,296,337,441,FALSE,TRUE,FALSE,FALSE,800,1000,0,0,0,0,9.1525688,11.440711,0,0,0,0
1605,453,2,Currency A,296,337,441,FALSE,TRUE,FALSE,FALSE,1350,2000,0,0,0,0,15.44495985,22.881422,0,0,0,0
1606,453,2,Currency A,296,337,441,FALSE,TRUE,FALSE,FALSE,1350,1300,0,0,0,0,15.44495985,14.8729243,0,0,0,0
1607,452,2,Currency A,296,337,441,FALSE,TRUE,FALSE,FALSE,16575,18000,0,0,0,0,189.6297848,205.932798,0,0,0,0
1608,457,9,Currency A,296,337,441,FALSE,TRUE,FALSE,FALSE,118750,112500,0,0,0,0,1358.584431,1287.079988,0,0,0,0
1609,452,2,Currency A,296,337,441,FALSE,TRUE,FALSE,FALSE,5750,7000,0,0,0,0,65.78408825,80.084977,0,0,0,0
1610,453,2,Currency A,296,337,441,FALSE,TRUE,FALSE,FALSE,18550,21400,0,0,0,0,212.2251891,244.8312154,0,0,0,0
1611,453,2,Currency A,296,337,441,FALSE,TRUE,FALSE,FALSE,33000,41900,0,0,0,0,377.543463,479.365791,0,0,0,0
1612,344,2,Currency F,569,335,443,FALSE,TRUE,FALSE,FALSE,298000,178050,0,0,0,0,18.594902,11.11014195,0,0,0,0
1613,344,2,Currency F,569,335,443,FALSE,TRUE,FALSE,FALSE,357500,224400,0,0,0,0,22.3076425,14.0023356,0,0,0,0
1614,458,2,Currency D,569,335,443,FALSE,TRUE,FALSE,FALSE,1550,552.5,0,0,0,0,41.5887475,14.82437613,0,0,0,0
1615,437,15,Currency H,570,352,443,FALSE,TRUE,FALSE,FALSE,100000,25000,0,0,0,0,8.3198,2.07995,0,0,0,0
1616,359,2,Currency A,571,337,441,FALSE,TRUE,FALSE,FALSE,125,0,0,0,0,0,1.430088875,0,0,0,0,0
1617,459,2,Currency E,228,337,441,FALSE,TRUE,FALSE,TRUE,45900,0,45900,43600,0,0,318.262384,0,318.262384,302.3145955,0,0
1618,262,2,Currency E,228,337,441,FALSE,TRUE,FALSE,TRUE,3000,0,3000,4875,0,0,20.801463,0,20.801463,33.80237738,0,0
1619,262,2,Currency E,228,337,441,FALSE,TRUE,FALSE,TRUE,6000,0,5375,0,0,0,41.602926,0,37.26928788,,0,0
1620,327,2,Currency D,228,337,441,FALSE,TRUE,FALSE,FALSE,27450,28187.5,0,0,0,0,736.5233025,756.311497,0,0,0,0
1621,294,2,Currency D,228,337,441,FALSE,TRUE,FALSE,FALSE,300,0,0,0,0,0,8.049435,0,0,0,0,0
1622,327,2,Currency D,228,337,441,FALSE,TRUE,FALSE,FALSE,35550,10900,0,0,0,0,953.8580475,292.462805,0,0,0,0
1623,460,2,Currency A,228,337,441,FALSE,TRUE,FALSE,FALSE,4800,2500,0,0,0,0,54.9154128,28.6017775,0,0,0,0
1624,327,2,Currency D,228,337,441,FALSE,TRUE,FALSE,FALSE,36150,34262.5,0,0,0,0,969.9569175,919.3125558,0,0,0,0
1625,327,2,Currency D,228,337,441,FALSE,TRUE,FALSE,FALSE,45750,41556.25,0,0,0,0,1227.538838,1115.014444,0,0,0,0
1626,327,2,Currency D,228,337,441,FALSE,TRUE,FALSE,FALSE,44400,27643.75,0,0,0,0,1191.31638,741.721896,0,0,0,0
1627,337,2,Currency E,572,344,443,FALSE,TRUE,FALSE,FALSE,24500,10250,0,0,0,0,169.8786145,71.07166525,0,0,0,0
1628,299,2,Currency A,572,344,443,FALSE,TRUE,FALSE,FALSE,1300,417.5,0,0,0,0,14.8729243,4.776496843,0,0,0,0
1629,128,2,Currency E,244,332,444,FALSE,TRUE,FALSE,FALSE,3800,3910,0,0,0,0,26.3485198,27.1112401,0,0,0,0
1630,461,2,Currency A,244,332,444,FALSE,TRUE,FALSE,FALSE,1090.875,340.875,0,0,0,0,12.48038561,3.899852365,0,0,0,0
1631,462,2,Currency E,573,344,445,FALSE,TRUE,FALSE,FALSE,981250,865625,0,0,0,0,6803.811858,6002.088803,0,0,0,0
1632,462,2,Currency E,573,344,445,FALSE,TRUE,FALSE,FALSE,678125,706250,0,0,0,0,4701.997365,4897.011083,0,0,0,0
1633,463,2,Currency E,573,344,445,FALSE,TRUE,FALSE,FALSE,1075000,450000,0,0,0,0,7453.857575,3120.21945,0,0,0,0
1634,262,2,Currency E,297,337,441,FALSE,TRUE,FALSE,TRUE,5250,0,5250,4875,0,0,36.40256025,0,36.40256025,33.80237738,0,0
1635,262,2,Currency E,297,337,441,FALSE,TRUE,FALSE,TRUE,3750,0,3750,1250,0,0,26.00182875,0,26.00182875,8.66727625,0,0
1636,127,2,Currency E,297,337,441,FALSE,TRUE,FALSE,FALSE,500,975,0,0,0,0,3.4669105,6.760475475,0,0,0,0
1637,127,2,Currency E,297,337,441,FALSE,TRUE,FALSE,FALSE,1250,2500,0,0,0,0,8.66727625,17.3345525,0,0,0,0
1638,127,2,Currency E,297,337,441,FALSE,TRUE,FALSE,FALSE,1500,2925,0,0,0,0,10.4007315,20.28142643,0,0,0,0
1639,446,2,Currency A,574,343,443,FALSE,TRUE,FALSE,FALSE,4950,1230,0,0,0,0,56.63151945,14.07207453,0,0,0,0
1640,262,2,Currency E,299,337,441,FALSE,TRUE,FALSE,TRUE,4000,0,4000,4875,0,0,27.735284,0,27.735284,33.80237738,0,0
1641,262,2,Currency E,299,337,441,FALSE,TRUE,FALSE,TRUE,6250,0,6250,6125,0,0,43.33638125,0,43.33638125,42.46965363,0,0
1642,127,2,Currency E,299,337,441,FALSE,TRUE,FALSE,FALSE,2500,3937.5,0,0,0,0,17.3345525,27.3019202,0,0,0,0
1643,262,2,Currency E,299,337,441,FALSE,TRUE,FALSE,TRUE,11250,0,8750,7312.5,0,0,78.00548625,0,60.67093375,50.70356608,0,0
1644,127,2,Currency E,299,337,441,FALSE,TRUE,FALSE,FALSE,1000,2000,0,0,0,0,6.933821,13.867642,0,0,0,0
1645,127,2,Currency E,299,337,441,FALSE,TRUE,FALSE,FALSE,3750,3900,0,0,0,0,26.00182875,27.0419019,0,0,0,0
1646,127,2,Currency E,299,337,441,FALSE,TRUE,FALSE,FALSE,2250,3000,0,0,0,0,15.60109725,20.801463,0,0,0,0
1647,294,2,Currency D,575,363,441,FALSE,TRUE,FALSE,FALSE,279.525,0,0,0,0,0,7.50006106,0,0,0,0,0
1648,135,2,Currency E,576,335,443,FALSE,TRUE,FALSE,TRUE,8000,0,8000,960,0,0,55.470568,0,55.470568,6.65646816,0,0
1649,135,2,Currency E,576,335,443,FALSE,TRUE,FALSE,TRUE,12000,0,12000,11580,0,0,83.205852,0,83.205852,80.29364718,0,0
1650,262,2,Currency E,300,337,441,FALSE,TRUE,FALSE,TRUE,2500,0,2500,0,0,0,17.3345525,0,17.3345525,,0,0
1651,262,2,Currency E,300,337,441,FALSE,TRUE,FALSE,TRUE,5000,0,5000,4875,0,0,34.669105,0,34.669105,33.80237738,0,0
1652,127,2,Currency E,300,337,441,FALSE,TRUE,FALSE,FALSE,750,1462.5,0,0,0,0,5.20036575,10.14071321,0,0,0,0
1653,262,2,Currency E,300,337,441,FALSE,TRUE,FALSE,TRUE,1250,0,875,0,0,0,8.66727625,0,6.067093375,,0,0
1654,127,2,Currency E,300,337,441,FALSE,TRUE,FALSE,FALSE,1000,0,0,0,0,0,6.933821,0,0,0,0,0
1655,127,2,Currency E,300,337,441,FALSE,TRUE,FALSE,FALSE,1000,2000,0,0,0,0,6.933821,13.867642,0,0,0,0
1656,127,2,Currency E,300,337,441,FALSE,TRUE,FALSE,FALSE,1000,2000,0,0,0,0,6.933821,13.867642,0,0,0,0
1657,302,2,Currency E,300,337,441,FALSE,TRUE,FALSE,FALSE,5000,10000,0,0,0,0,34.669105,69.33821,0,0,0,0
1658,127,2,Currency E,300,337,441,FALSE,TRUE,FALSE,FALSE,1750,0,0,0,0,0,12.13418675,0,0,0,0,0
1659,127,2,Currency E,300,337,441,FALSE,TRUE,FALSE,FALSE,1750,500,0,0,0,0,12.13418675,3.4669105,0,0,0,0
1660,363,2,Currency F,577,375,443,FALSE,TRUE,FALSE,FALSE,365000,1292500,0,0,0,0,22.775635,80.6507075,0,0,0,0
1661,344,2,Currency F,578,341,443,FALSE,TRUE,FALSE,FALSE,889650,1001475,0,0,0,0,55.51327035,62.49103853,0,0,0,0
1662,423,2,Currency E,245,335,443,FALSE,TRUE,FALSE,TRUE,4812.5,0,4812.5,1697.5,0,0,33.36901358,0,33.36901358,11.77016115,0,0
1663,283,2,Currency E,245,335,443,FALSE,TRUE,FALSE,TRUE,30000,0,30000,25110,0,0,208.01463,0,208.01463,174.1082453,0,0
1664,368,2,Currency E,245,335,443,FALSE,TRUE,FALSE,TRUE,7500,0,7500,5585,0,0,52.0036575,0,52.0036575,38.72539028,0,0
1665,412,2,Currency F,245,335,443,FALSE,TRUE,FALSE,TRUE,627900,0,627900,434355,0,0,39.1803321,0,39.1803321,27.10331765,0,0
1666,423,2,Currency E,245,335,443,FALSE,TRUE,FALSE,TRUE,4187.5,0,4187.5,15590,0,0,29.03537545,0,29.03537545,108.0982694,0,0
1667,464,2,Currency E,245,335,443,FALSE,TRUE,FALSE,TRUE,33000,0,33000,27650,0,0,228.816093,0,228.816093,191.7201507,0,0
1668,465,2,Currency E,245,335,443,FALSE,TRUE,FALSE,TRUE,13062.5,0,13062.5,4327.5,0,0,90.57303683,0,90.57303683,30.00611038,0,0
1669,466,2,Currency E,245,335,443,FALSE,TRUE,FALSE,TRUE,105000,0,105000,101175,0,0,728.051205,0,728.051205,701.5293398,0,0
1670,467,2,Currency E,245,335,443,FALSE,TRUE,FALSE,TRUE,10000,0,10000,5557.5,0,0,69.33821,0,69.33821,38.5347102,0,0
1671,468,2,Currency E,245,335,443,FALSE,TRUE,FALSE,TRUE,11875,0,11875,14892.5,0,0,82.33912438,0,82.33912438,103.2619293,0,0
1672,469,2,Currency F,245,335,443,FALSE,TRUE,FALSE,TRUE,200000,0,200000,86725,0,0,12.4798,0,12.4798,5.411553275,0,0
1673,470,2,Currency E,245,335,443,FALSE,TRUE,FALSE,TRUE,165200,0,165200,111342.5,0,0,1145.467229,0,1145.467229,772.0289648,0,0
1674,471,2,Currency E,245,335,443,FALSE,TRUE,FALSE,TRUE,172500,0,172500,174516.25,0,0,1196.084123,0,1196.084123,1210.064439,0,0
1675,416,2,Currency F,245,335,443,FALSE,TRUE,FALSE,TRUE,1485000,0,1485000,489250,0,0,92.662515,0,92.662515,30.52871075,0,0
1676,303,2,Currency E,245,335,443,FALSE,TRUE,FALSE,TRUE,5000,0,5000,735,0,0,34.669105,0,34.669105,5.096358435,0,0
